STD,Year,State,County,State FIPS,County FIPS,Rate,Rate Category
Chlamydia,2021,Indiana,Wabash County,18,169,227,209–305
Chlamydia,2021,Indiana,Warren County,18,171,248,209–305
Chlamydia,2021,Indiana,Warrick County,18,173,290,209–305
Chlamydia,2021,Indiana,Washington County,18,175,224,209–305
Chlamydia,2021,Indiana,Wayne County,18,177,472,306–489
Chlamydia,2021,Indiana,Wells County,18,179,192,1–208
Chlamydia,2021,Indiana,White County,18,181,361,306–489
Chlamydia,2021,Indiana,Whitley County,18,183,229,209–305
Chlamydia,2021,Iowa,Adair County,19,001,265,209–305
Chlamydia,2021,Iowa,Adams County,19,003,247,209–305
Chlamydia,2021,Iowa,Allamakee County,19,005,244,209–305
Chlamydia,2021,Iowa,Appanoose County,19,007,604,"490–3,468"
Chlamydia,2021,Iowa,Audubon County,19,009,266,209–305
Chlamydia,2021,Iowa,Benton County,19,011,304,209–305
Chlamydia,2021,Iowa,Black Hawk County,19,013,845,"490–3,468"
Chlamydia,2021,Iowa,Boone County,19,015,284,209–305
Chlamydia,2021,Iowa,Bremer County,19,017,255,209–305
Chlamydia,2021,Iowa,Buchanan County,19,019,315,306–489
Chlamydia,2021,Iowa,Buena Vista County,19,021,462,306–489
Chlamydia,2021,Iowa,Butler County,19,023,265,209–305
Chlamydia,2021,Iowa,Calhoun County,19,025,222,209–305
Chlamydia,2021,Iowa,Carroll County,19,027,275,209–305
Chlamydia,2021,Iowa,Cass County,19,029,230,209–305
Chlamydia,2021,Iowa,Cedar County,19,031,272,209–305
Chlamydia,2021,Iowa,Cerro Gordo County,19,033,379,306–489
Chlamydia,2021,Iowa,Cherokee County,19,035,348,306–489
Chlamydia,2021,Iowa,Chickasaw County,19,037,303,209–305
Chlamydia,2021,Iowa,Clarke County,19,039,296,209–305
Chlamydia,2021,Iowa,Clay County,19,041,170,1–208
Chlamydia,2021,Iowa,Clayton County,19,043,212,209–305
Chlamydia,2021,Iowa,Clinton County,19,045,327,306–489
Chlamydia,2021,Iowa,Crawford County,19,047,445,306–489
Chlamydia,2021,Iowa,Dallas County,19,049,329,306–489
Chlamydia,2021,Iowa,Davis County,19,051,263,209–305
Chlamydia,2021,Iowa,Decatur County,19,053,235,209–305
Chlamydia,2021,Iowa,Delaware County,19,055,240,209–305
Chlamydia,2021,Iowa,Des Moines County,19,057,746,"490–3,468"
Chlamydia,2021,Iowa,Dickinson County,19,059,134,1–208
Chlamydia,2021,Iowa,Dubuque County,19,061,517,"490–3,468"
Chlamydia,2021,Iowa,Emmet County,19,063,204,1–208
Chlamydia,2021,Iowa,Fayette County,19,065,369,306–489
Chlamydia,2021,Iowa,Floyd County,19,067,260,209–305
Chlamydia,2021,Iowa,Franklin County,19,069,502,"490–3,468"
Chlamydia,2021,Iowa,Fremont County,19,071,168,1–208
Chlamydia,2021,Iowa,Greene County,19,073,275,209–305
Chlamydia,2021,Iowa,Grundy County,19,075,211,209–305
Chlamydia,2021,Iowa,Guthrie County,19,077,246,209–305
Chlamydia,2021,Iowa,Hamilton County,19,079,390,306–489
Chlamydia,2021,Iowa,Hancock County,19,081,281,209–305
Chlamydia,2021,Iowa,Hardin County,19,083,413,306–489
Chlamydia,2021,Iowa,Harrison County,19,085,259,209–305
Chlamydia,2021,Iowa,Henry County,19,087,397,306–489
Chlamydia,2021,Iowa,Howard County,19,089,200,1–208
Chlamydia,2021,Iowa,Humboldt County,19,091,249,209–305
Chlamydia,2021,Iowa,Ida County,19,093,173,1–208
Chlamydia,2021,Iowa,Iowa County,19,095,266,209–305
Chlamydia,2021,Iowa,Jackson County,19,097,217,209–305
Chlamydia,2021,Iowa,Jasper County,19,099,257,209–305
Chlamydia,2021,Iowa,Jefferson County,19,101,288,209–305
Chlamydia,2021,Iowa,Johnson County,19,103,666,"490–3,468"
Chlamydia,2021,Iowa,Jones County,19,105,317,306–489
Chlamydia,2021,Iowa,Keokuk County,19,107,363,306–489
Chlamydia,2021,Iowa,Kossuth County,19,109,200,1–208
Chlamydia,2021,Iowa,Lee County,19,111,346,306–489
Chlamydia,2021,Iowa,Linn County,19,113,546,"490–3,468"
Chlamydia,2021,Iowa,Louisa County,19,115,288,209–305
Chlamydia,2021,Iowa,Lucas County,19,117,253,209–305
Chlamydia,2021,Iowa,Lyon County,19,119,175,1–208
Chlamydia,2021,Iowa,Madison County,19,121,227,209–305
Chlamydia,2021,Iowa,Mahaska County,19,123,359,306–489
Chlamydia,2021,Iowa,Marion County,19,125,306,306–489
Chlamydia,2021,Iowa,Marshall County,19,127,550,"490–3,468"
Chlamydia,2021,Iowa,Mills County,19,129,242,209–305
Chlamydia,2021,Iowa,Mitchell County,19,131,171,1–208
Chlamydia,2021,Iowa,Monona County,19,133,198,1–208
Chlamydia,2021,Iowa,Monroe County,19,135,329,306–489
Chlamydia,2021,Iowa,Montgomery County,19,137,339,306–489
Chlamydia,2021,Iowa,Muscatine County,19,139,487,306–489
Chlamydia,2021,Iowa,O'Brien County,19,141,314,306–489
Chlamydia,2021,Iowa,Osceola County,19,143,195,1–208
Chlamydia,2021,Iowa,Page County,19,145,165,1–208
Chlamydia,2021,Iowa,Palo Alto County,19,147,168,1–208
Chlamydia,2021,Iowa,Plymouth County,19,149,288,209–305
Chlamydia,2021,Iowa,Pocahontas County,19,151,325,306–489
Chlamydia,2021,Iowa,Polk County,19,153,669,"490–3,468"
Chlamydia,2021,Iowa,Pottawattamie County,19,155,522,"490–3,468"
Chlamydia,2021,Iowa,Poweshiek County,19,157,242,209–305
Chlamydia,2021,Iowa,Ringgold County,19,159,366,306–489
Chlamydia,2021,Iowa,Sac County,19,161,256,209–305
Chlamydia,2021,Iowa,Scott County,19,163,614,"490–3,468"
Chlamydia,2021,Iowa,Shelby County,19,165,187,1–208
Chlamydia,2021,Iowa,Sioux County,19,167,237,209–305
Chlamydia,2021,Iowa,Story County,19,169,686,"490–3,468"
Chlamydia,2021,Iowa,Tama County,19,171,445,306–489
Chlamydia,2021,Iowa,Taylor County,19,173,324,306–489
Chlamydia,2021,Iowa,Union County,19,175,349,306–489
Chlamydia,2021,Iowa,Van Buren County,19,177,166,1–208
Chlamydia,2021,Iowa,Wapello County,19,179,692,"490–3,468"
Chlamydia,2021,Iowa,Warren County,19,181,287,209–305
Chlamydia,2021,Iowa,Washington County,19,183,262,209–305
Chlamydia,2021,Iowa,Wayne County,19,185,307,306–489
Chlamydia,2021,Iowa,Webster County,19,187,678,"490–3,468"
Chlamydia,2021,Iowa,Winnebago County,19,189,328,306–489
Chlamydia,2021,Iowa,Winneshiek County,19,191,211,209–305
Chlamydia,2021,Iowa,Woodbury County,19,193,778,"490–3,468"
Chlamydia,2021,Iowa,Worth County,19,195,244,209–305
Chlamydia,2021,Iowa,Wright County,19,197,344,306–489
Chlamydia,2021,Kansas,Allen County,20,001,249,209–305
Chlamydia,2021,Kansas,Anderson County,20,003,206,1–208
Chlamydia,2021,Kansas,Atchison County,20,005,326,306–489
Chlamydia,2021,Kansas,Barber County,20,007,243,209–305
Chlamydia,2021,Kansas,Barton County,20,009,393,306–489
Chlamydia,2021,Kansas,Bourbon County,20,011,607,"490–3,468"
Chlamydia,2021,Kansas,Brown County,20,013,338,306–489
Chlamydia,2021,Kansas,Butler County,20,015,493,"490–3,468"
Chlamydia,2021,Kansas,Chase County,20,017,192,1–208
Chlamydia,2021,Kansas,Chautauqua County,20,019,295,209–305
Chlamydia,2021,Kansas,Cherokee County,20,021,251,209–305
Chlamydia,2021,Kansas,Cheyenne County,20,023,190,1–208
Chlamydia,2021,Kansas,Clark County,20,025,152,1–208
Chlamydia,2021,Kansas,Clay County,20,027,235,209–305
Chlamydia,2021,Kansas,Cloud County,20,029,202,1–208
Chlamydia,2021,Kansas,Coffey County,20,031,264,209–305
Chlamydia,2021,Kansas,Comanche County,20,033,180,1–208
Chlamydia,2021,Kansas,Cowley County,20,035,415,306–489
Chlamydia,2021,Kansas,Crawford County,20,037,588,"490–3,468"
Chlamydia,2021,Kansas,Decatur County,20,039,109,1–208
Chlamydia,2021,Kansas,Dickinson County,20,041,217,209–305
Chlamydia,2021,Kansas,Doniphan County,20,043,281,209–305
Chlamydia,2021,Kansas,Douglas County,20,045,598,"490–3,468"
Chlamydia,2021,Kansas,Edwards County,20,047,318,306–489
Chlamydia,2021,Kansas,Elk County,20,049,246,209–305
Chlamydia,2021,Kansas,Ellis County,20,051,493,"490–3,468"
Chlamydia,2021,Kansas,Ellsworth County,20,053,268,209–305
Chlamydia,2021,Kansas,Finney County,20,055,695,"490–3,468"
Chlamydia,2021,Kansas,Ford County,20,057,501,"490–3,468"
Chlamydia,2021,Kansas,Franklin County,20,059,354,306–489
Chlamydia,2021,Kansas,Geary County,20,061,"1,380","490–3,468"
Chlamydia,2021,Kansas,Gove County,20,063,0,0
Chlamydia,2021,Kansas,Graham County,20,065,250,209–305
Chlamydia,2021,Kansas,Grant County,20,067,300,209–305
Chlamydia,2021,Kansas,Gray County,20,069,266,209–305
Chlamydia,2021,Kansas,Greeley County,20,071,383,306–489
Chlamydia,2021,Kansas,Greenwood County,20,073,236,209–305
Chlamydia,2021,Kansas,Hamilton County,20,075,201,1–208
Chlamydia,2021,Kansas,Harper County,20,077,319,306–489
Chlamydia,2021,Kansas,Harvey County,20,079,367,306–489
Chlamydia,2021,Kansas,Haskell County,20,081,136,1–208
Chlamydia,2021,Kansas,Hodgeman County,20,083,234,209–305
Chlamydia,2021,Kansas,Jackson County,20,085,362,306–489
Chlamydia,2021,Kansas,Jefferson County,20,087,223,209–305
Chlamydia,2021,Kansas,Jewell County,20,089,0,0
Chlamydia,2021,Kansas,Johnson County,20,091,369,306–489
Chlamydia,2021,Kansas,Kearny County,20,093,488,306–489
Chlamydia,2021,Kansas,Kingman County,20,095,230,209–305
Chlamydia,2021,Kansas,Kiowa County,20,097,502,"490–3,468"
Chlamydia,2021,Kansas,Labette County,20,099,442,306–489
Chlamydia,2021,Kansas,Lane County,20,101,64,1–208
Chlamydia,2021,Kansas,Leavenworth County,20,103,416,306–489
Chlamydia,2021,Kansas,Lincoln County,20,105,172,1–208
Chlamydia,2021,Kansas,Linn County,20,107,277,209–305
Chlamydia,2021,Kansas,Logan County,20,109,110,1–208
Chlamydia,2021,Kansas,Lyon County,20,111,538,"490–3,468"
Chlamydia,2021,Kansas,McPherson County,20,113,378,306–489
Chlamydia,2021,Kansas,Marion County,20,115,231,209–305
Chlamydia,2021,Kansas,Marshall County,20,117,170,1–208
Chlamydia,2021,Kansas,Meade County,20,119,199,1–208
Chlamydia,2021,Kansas,Miami County,20,121,309,306–489
Chlamydia,2021,Kansas,Mitchell County,20,123,209,209–305
Chlamydia,2021,Kansas,Montgomery County,20,125,462,306–489
Chlamydia,2021,Kansas,Morris County,20,127,224,209–305
Chlamydia,2021,Kansas,Morton County,20,129,260,209–305
Chlamydia,2021,Kansas,Nemaha County,20,131,147,1–208
Chlamydia,2021,Kansas,Neosho County,20,133,355,306–489
Chlamydia,2021,Kansas,Ness County,20,135,150,1–208
Chlamydia,2021,Kansas,Norton County,20,137,225,209–305
Chlamydia,2021,Kansas,Osage County,20,139,209,209–305
Chlamydia,2021,Kansas,Osborne County,20,141,57,1–208
Chlamydia,2021,Kansas,Ottawa County,20,143,154,1–208
Chlamydia,2021,Kansas,Pawnee County,20,145,193,1–208
Chlamydia,2021,Kansas,Phillips County,20,147,104,1–208
Chlamydia,2021,Kansas,Pottawatomie County,20,149,167,1–208
Chlamydia,2021,Kansas,Pratt County,20,151,305,209–305
Chlamydia,2021,Kansas,Rawlins County,20,153,78,1–208
Chlamydia,2021,Kansas,Reno County,20,155,469,306–489
Chlamydia,2021,Kansas,Republic County,20,157,86,1–208
Chlamydia,2021,Kansas,Rice County,20,159,394,306–489
Chlamydia,2021,Kansas,Riley County,20,161,673,"490–3,468"
Chlamydia,2021,Kansas,Rooks County,20,163,166,1–208
Chlamydia,2021,Kansas,Rush County,20,165,102,1–208
Chlamydia,2021,Kansas,Russell County,20,167,194,1–208
Chlamydia,2021,Kansas,Saline County,20,169,421,306–489
Chlamydia,2021,Kansas,Scott County,20,171,273,209–305
Chlamydia,2021,Kansas,Sedgwick County,20,173,640,"490–3,468"
Chlamydia,2021,Kansas,Seward County,20,175,506,"490–3,468"
Chlamydia,2021,Kansas,Shawnee County,20,177,816,"490–3,468"
Chlamydia,2021,Kansas,Sheridan County,20,179,242,209–305
Chlamydia,2021,Kansas,Sherman County,20,181,305,209–305
Chlamydia,2021,Kansas,Smith County,20,183,84,1–208
Chlamydia,2021,Kansas,Stafford County,20,185,149,1–208
Chlamydia,2021,Kansas,Stanton County,20,187,196,1–208
Chlamydia,2021,Kansas,Stevens County,20,189,265,209–305
Chlamydia,2021,Kansas,Sumner County,20,191,451,306–489
Chlamydia,2021,Kansas,Thomas County,20,193,381,306–489
Chlamydia,2021,Kansas,Trego County,20,195,179,1–208
Chlamydia,2021,Kansas,Wabaunsee County,20,197,172,1–208
Chlamydia,2021,Kansas,Wallace County,20,199,66,1–208
Chlamydia,2021,Kansas,Washington County,20,201,145,1–208
Chlamydia,2021,Kansas,Wichita County,20,203,96,1–208
Chlamydia,2021,Kansas,Wilson County,20,205,305,209–305
Chlamydia,2021,Kansas,Woodson County,20,207,226,209–305
Chlamydia,2021,Kansas,Wyandotte County,20,209,922,"490–3,468"
Chlamydia,2021,Kentucky,Adair County,21,001,232,209–305
Chlamydia,2021,Kentucky,Allen County,21,003,139,1–208
Chlamydia,2021,Kentucky,Anderson County,21,005,225,209–305
Chlamydia,2021,Kentucky,Ballard County,21,007,299,209–305
Chlamydia,2021,Kentucky,Barren County,21,009,294,209–305
Chlamydia,2021,Kentucky,Bath County,21,011,313,306–489
Chlamydia,2021,Kentucky,Bell County,21,013,272,209–305
Chlamydia,2021,Kentucky,Boone County,21,015,187,1–208
Chlamydia,2021,Kentucky,Bourbon County,21,017,356,306–489
Chlamydia,2021,Kentucky,Boyd County,21,019,284,209–305
Chlamydia,2021,Kentucky,Boyle County,21,021,276,209–305
Chlamydia,2021,Kentucky,Bracken County,21,023,249,209–305
Chlamydia,2021,Kentucky,Breathitt County,21,025,125,1–208
Chlamydia,2021,Kentucky,Breckinridge County,21,027,218,209–305
Chlamydia,2021,Kentucky,Bullitt County,21,029,240,209–305
Chlamydia,2021,Kentucky,Butler County,21,031,277,209–305
Chlamydia,2021,Kentucky,Caldwell County,21,033,317,306–489
Chlamydia,2021,Kentucky,Calloway County,21,035,309,306–489
Chlamydia,2021,Kentucky,Campbell County,21,037,247,209–305
Chlamydia,2021,Kentucky,Carlisle County,21,039,188,1–208
Chlamydia,2021,Kentucky,Carroll County,21,041,368,306–489
Chlamydia,2021,Kentucky,Carter County,21,043,193,1–208
Chlamydia,2021,Kentucky,Casey County,21,045,277,209–305
Chlamydia,2021,Kentucky,Christian County,21,047,710,"490–3,468"
Chlamydia,2021,Kentucky,Clark County,21,049,434,306–489
Chlamydia,2021,Kentucky,Clay County,21,051,262,209–305
Chlamydia,2021,Kentucky,Clinton County,21,053,183,1–208
Chlamydia,2021,Kentucky,Crittenden County,21,055,168,1–208
Chlamydia,2021,Kentucky,Cumberland County,21,057,187,1–208
Chlamydia,2021,Kentucky,Daviess County,21,059,487,306–489
Chlamydia,2021,Kentucky,Edmonson County,21,061,130,1–208
Chlamydia,2021,Kentucky,Elliott County,21,063,163,1–208
Chlamydia,2021,Kentucky,Estill County,21,065,291,209–305
Chlamydia,2021,Kentucky,Fayette County,21,067,684,"490–3,468"
Chlamydia,2021,Kentucky,Fleming County,21,069,250,209–305
Chlamydia,2021,Kentucky,Floyd County,21,071,167,1–208
Chlamydia,2021,Kentucky,Franklin County,21,073,640,"490–3,468"
Chlamydia,2021,Kentucky,Fulton County,21,075,537,"490–3,468"
Chlamydia,2021,Kentucky,Gallatin County,21,077,217,209–305
Chlamydia,2021,Kentucky,Garrard County,21,079,259,209–305
Chlamydia,2021,Kentucky,Grant County,21,081,95,1–208
Chlamydia,2021,Kentucky,Graves County,21,083,336,306–489
Chlamydia,2021,Kentucky,Grayson County,21,085,200,1–208
Chlamydia,2021,Kentucky,Green County,21,087,177,1–208
Chlamydia,2021,Kentucky,Greenup County,21,089,222,209–305
Chlamydia,2021,Kentucky,Hancock County,21,091,386,306–489
Chlamydia,2021,Kentucky,Hardin County,21,093,459,306–489
Chlamydia,2021,Kentucky,Harlan County,21,095,248,209–305
Chlamydia,2021,Kentucky,Harrison County,21,097,201,1–208
Chlamydia,2021,Kentucky,Hart County,21,099,200,1–208
Chlamydia,2021,Kentucky,Henderson County,21,101,517,"490–3,468"
Chlamydia,2021,Kentucky,Henry County,21,103,319,306–489
Chlamydia,2021,Kentucky,Hickman County,21,105,158,1–208
Chlamydia,2021,Kentucky,Hopkins County,21,107,359,306–489
Chlamydia,2021,Kentucky,Jackson County,21,109,223,209–305
Chlamydia,2021,Kentucky,Jefferson County,21,111,749,"490–3,468"
Chlamydia,2021,Kentucky,Jessamine County,21,113,311,306–489
Chlamydia,2021,Kentucky,Johnson County,21,115,200,1–208
Chlamydia,2021,Kentucky,Kenton County,21,117,309,306–489
Chlamydia,2021,Kentucky,Knott County,21,119,121,1–208
Chlamydia,2021,Kentucky,Knox County,21,121,344,306–489
Chlamydia,2021,Kentucky,Larue County,21,123,180,1–208
Chlamydia,2021,Kentucky,Laurel County,21,125,283,209–305
Chlamydia,2021,Kentucky,Lawrence County,21,127,227,209–305
Chlamydia,2021,Kentucky,Lee County,21,129,148,1–208
Chlamydia,2021,Kentucky,Leslie County,21,131,136,1–208
Chlamydia,2021,Kentucky,Letcher County,21,133,122,1–208
Chlamydia,2021,Kentucky,Lewis County,21,135,285,209–305
Chlamydia,2021,Kentucky,Lincoln County,21,137,326,306–489
Chlamydia,2021,Kentucky,Livingston County,21,139,257,209–305
Chlamydia,2021,Kentucky,Logan County,21,141,274,209–305
Chlamydia,2021,Kentucky,Lyon County,21,143,34,1–208
Chlamydia,2021,Kentucky,McCracken County,21,145,501,"490–3,468"
Chlamydia,2021,Kentucky,McCreary County,21,147,249,209–305
Chlamydia,2021,Kentucky,McLean County,21,149,275,209–305
Chlamydia,2021,Kentucky,Madison County,21,151,447,306–489
Chlamydia,2021,Kentucky,Magoffin County,21,153,235,209–305
Chlamydia,2021,Kentucky,Marion County,21,155,269,209–305
Chlamydia,2021,Kentucky,Marshall County,21,157,208,1–208
Chlamydia,2021,Kentucky,Martin County,21,159,206,1–208
Chlamydia,2021,Kentucky,Mason County,21,161,325,306–489
Chlamydia,2021,Kentucky,Meade County,21,163,209,209–305
Chlamydia,2021,Kentucky,Menifee County,21,165,129,1–208
Chlamydia,2021,Kentucky,Mercer County,21,167,276,209–305
Chlamydia,2021,Kentucky,Metcalfe County,21,169,174,1–208
Chlamydia,2021,Kentucky,Monroe County,21,171,178,1–208
Chlamydia,2021,Kentucky,Montgomery County,21,173,322,306–489
Chlamydia,2021,Kentucky,Morgan County,21,175,116,1–208
Chlamydia,2021,Kentucky,Muhlenberg County,21,177,303,209–305
Chlamydia,2021,Kentucky,Nelson County,21,179,301,209–305
Chlamydia,2021,Kentucky,Nicholas County,21,181,324,306–489
Chlamydia,2021,Kentucky,Ohio County,21,183,232,209–305
Chlamydia,2021,Kentucky,Oldham County,21,185,182,1–208
Chlamydia,2021,Kentucky,Owen County,21,187,106,1–208
Chlamydia,2021,Kentucky,Owsley County,21,189,152,1–208
Chlamydia,2021,Kentucky,Pendleton County,21,191,82,1–208
Chlamydia,2021,Kentucky,Perry County,21,193,147,1–208
Chlamydia,2021,Kentucky,Pike County,21,195,143,1–208
Chlamydia,2021,Kentucky,Powell County,21,197,335,306–489
Chlamydia,2021,Kentucky,Pulaski County,21,199,330,306–489
Chlamydia,2021,Kentucky,Robertson County,21,201,354,306–489
Chlamydia,2021,Kentucky,Rockcastle County,21,203,174,1–208
Chlamydia,2021,Kentucky,Rowan County,21,205,346,306–489
Chlamydia,2021,Kentucky,Russell County,21,207,325,306–489
Chlamydia,2021,Kentucky,Scott County,21,209,295,209–305
Chlamydia,2021,Kentucky,Shelby County,21,211,299,209–305
Chlamydia,2021,Kentucky,Simpson County,21,213,188,1–208
Chlamydia,2021,Kentucky,Spencer County,21,215,211,209–305
Chlamydia,2021,Kentucky,Taylor County,21,217,259,209–305
Chlamydia,2021,Kentucky,Todd County,21,219,391,306–489
Chlamydia,2021,Kentucky,Trigg County,21,221,317,306–489
Chlamydia,2021,Kentucky,Trimble County,21,223,211,209–305
Chlamydia,2021,Kentucky,Union County,21,225,377,306–489
Chlamydia,2021,Kentucky,Warren County,21,227,466,306–489
Chlamydia,2021,Kentucky,Washington County,21,229,240,209–305
Chlamydia,2021,Kentucky,Wayne County,21,231,205,1–208
Chlamydia,2021,Kentucky,Webster County,21,233,195,1–208
Chlamydia,2021,Kentucky,Whitley County,21,235,466,306–489
Chlamydia,2021,Kentucky,Wolfe County,21,237,338,306–489
Chlamydia,2021,Kentucky,Woodford County,21,239,277,209–305
Chlamydia,2021,Louisiana,Acadia Parish,22,001,660,"490–3,468"
Chlamydia,2021,Louisiana,Allen Parish,22,003,423,306–489
Chlamydia,2021,Louisiana,Ascension Parish,22,005,639,"490–3,468"
Chlamydia,2021,Louisiana,Assumption Parish,22,007,730,"490–3,468"
Chlamydia,2021,Louisiana,Avoyelles Parish,22,009,614,"490–3,468"
Chlamydia,2021,Louisiana,Beauregard Parish,22,011,323,306–489
Chlamydia,2021,Louisiana,Bienville Parish,22,013,736,"490–3,468"
Chlamydia,2021,Louisiana,Bossier Parish,22,015,503,"490–3,468"
Chlamydia,2021,Louisiana,Caddo Parish,22,017,754,"490–3,468"
Chlamydia,2021,Louisiana,Calcasieu Parish,22,019,532,"490–3,468"
Chlamydia,2021,Louisiana,Caldwell Parish,22,021,387,306–489
Chlamydia,2021,Louisiana,Cameron Parish,22,023,256,209–305
Chlamydia,2021,Louisiana,Catahoula Parish,22,025,534,"490–3,468"
Chlamydia,2021,Louisiana,Claiborne Parish,22,027,584,"490–3,468"
Chlamydia,2021,Louisiana,Concordia Parish,22,029,686,"490–3,468"
Chlamydia,2021,Louisiana,De Soto Parish,22,031,684,"490–3,468"
Chlamydia,2021,Louisiana,East Baton Rouge Parish,22,033,"1,027","490–3,468"
Chlamydia,2021,Louisiana,East Carroll Parish,22,035,803,"490–3,468"
Chlamydia,2021,Louisiana,East Feliciana Parish,22,037,574,"490–3,468"
Chlamydia,2021,Louisiana,Evangeline Parish,22,039,590,"490–3,468"
Chlamydia,2021,Louisiana,Franklin Parish,22,041,849,"490–3,468"
Chlamydia,2021,Louisiana,Grant Parish,22,043,477,306–489
Chlamydia,2021,Louisiana,Iberia Parish,22,045,761,"490–3,468"
Chlamydia,2021,Louisiana,Iberville Parish,22,047,"1,113","490–3,468"
Chlamydia,2021,Louisiana,Jackson Parish,22,049,437,306–489
Chlamydia,2021,Louisiana,Jefferson Parish,22,051,667,"490–3,468"
Chlamydia,2021,Louisiana,Jefferson Davis Parish,22,053,473,306–489
Chlamydia,2021,Louisiana,Lafayette Parish,22,055,671,"490–3,468"
Chlamydia,2021,Louisiana,Lafourche Parish,22,057,522,"490–3,468"
Chlamydia,2021,Louisiana,LaSalle Parish,22,059,357,306–489
Chlamydia,2021,Louisiana,Lincoln Parish,22,061,814,"490–3,468"
Chlamydia,2021,Louisiana,Livingston Parish,22,063,446,306–489
Chlamydia,2021,Louisiana,Madison Parish,22,065,"1,143","490–3,468"
Chlamydia,2021,Louisiana,Morehouse Parish,22,067,819,"490–3,468"
Chlamydia,2021,Louisiana,Natchitoches Parish,22,069,"1,159","490–3,468"
Chlamydia,2021,Louisiana,Orleans Parish,22,071,"1,147","490–3,468"
Chlamydia,2021,Louisiana,Ouachita Parish,22,073,722,"490–3,468"
Chlamydia,2021,Louisiana,Plaquemines Parish,22,075,391,306–489
Chlamydia,2021,Louisiana,Pointe Coupee Parish,22,077,766,"490–3,468"
Chlamydia,2021,Louisiana,Rapides Parish,22,079,883,"490–3,468"
Chlamydia,2021,Louisiana,Red River Parish,22,081,833,"490–3,468"
Chlamydia,2021,Louisiana,Richland Parish,22,083,848,"490–3,468"
Chlamydia,2021,Louisiana,Sabine Parish,22,085,533,"490–3,468"
Chlamydia,2021,Louisiana,St. Bernard Parish,22,087,626,"490–3,468"
Chlamydia,2021,Louisiana,St. Charles Parish,22,089,480,306–489
Chlamydia,2021,Louisiana,St. Helena Parish,22,091,"1,201","490–3,468"
Chlamydia,2021,Louisiana,St. James Parish,22,093,836,"490–3,468"
Chlamydia,2021,Louisiana,St. John the Baptist Parish,22,095,855,"490–3,468"
Chlamydia,2021,Louisiana,St. Landry Parish,22,097,780,"490–3,468"
Chlamydia,2021,Louisiana,St. Martin Parish,22,099,712,"490–3,468"
Chlamydia,2021,Louisiana,St. Mary Parish,22,101,626,"490–3,468"
Chlamydia,2021,Louisiana,St. Tammany Parish,22,103,411,306–489
Chlamydia,2021,Louisiana,Tangipahoa Parish,22,105,944,"490–3,468"
Chlamydia,2021,Louisiana,Tensas Parish,22,107,693,"490–3,468"
Chlamydia,2021,Louisiana,Terrebonne Parish,22,109,676,"490–3,468"
Chlamydia,2021,Louisiana,Union Parish,22,111,631,"490–3,468"
Chlamydia,2021,Louisiana,Vermilion Parish,22,113,519,"490–3,468"
Chlamydia,2021,Louisiana,Vernon Parish,22,115,648,"490–3,468"
Chlamydia,2021,Louisiana,Washington Parish,22,117,643,"490–3,468"
Chlamydia,2021,Louisiana,Webster Parish,22,119,655,"490–3,468"
Chlamydia,2021,Louisiana,West Baton Rouge Parish,22,121,835,"490–3,468"
Chlamydia,2021,Louisiana,West Carroll Parish,22,123,427,306–489
Chlamydia,2021,Louisiana,West Feliciana Parish,22,125,574,"490–3,468"
Chlamydia,2021,Louisiana,Winn Parish,22,127,734,"490–3,468"
Chlamydia,2021,Maine,Androscoggin County,23,001,316,306–489
Chlamydia,2021,Maine,Aroostook County,23,003,223,209–305
Chlamydia,2021,Maine,Cumberland County,23,005,288,209–305
Chlamydia,2021,Maine,Franklin County,23,007,209,209–305
Chlamydia,2021,Maine,Hancock County,23,009,119,1–208
Chlamydia,2021,Maine,Kennebec County,23,011,267,209–305
Chlamydia,2021,Maine,Knox County,23,013,166,1–208
Chlamydia,2021,Maine,Lincoln County,23,015,154,1–208
Chlamydia,2021,Maine,Oxford County,23,017,189,1–208
Chlamydia,2021,Maine,Penobscot County,23,019,326,306–489
Chlamydia,2021,Maine,Piscataquis County,23,021,169,1–208
Chlamydia,2021,Maine,Sagadahoc County,23,023,224,209–305
Chlamydia,2021,Maine,Somerset County,23,025,235,209–305
Chlamydia,2021,Maine,Waldo County,23,027,190,1–208
Chlamydia,2021,Maine,Washington County,23,029,157,1–208
Chlamydia,2021,Maine,York County,23,031,206,1–208
Chlamydia,2021,Maryland,Allegany County,24,001,NA,Unavailable
Chlamydia,2021,Maryland,Anne Arundel County,24,003,NA,Unavailable
Chlamydia,2021,Maryland,Baltimore County,24,005,NA,Unavailable
Chlamydia,2021,Maryland,Calvert County,24,009,NA,Unavailable
Chlamydia,2021,Maryland,Caroline County,24,011,NA,Unavailable
Chlamydia,2021,Maryland,Carroll County,24,013,NA,Unavailable
Chlamydia,2021,Maryland,Cecil County,24,015,NA,Unavailable
Chlamydia,2021,Maryland,Charles County,24,017,NA,Unavailable
Chlamydia,2021,Maryland,Dorchester County,24,019,NA,Unavailable
Chlamydia,2021,Maryland,Frederick County,24,021,NA,Unavailable
Chlamydia,2021,Maryland,Garrett County,24,023,NA,Unavailable
Chlamydia,2021,Maryland,Harford County,24,025,NA,Unavailable
Chlamydia,2021,Maryland,Howard County,24,027,NA,Unavailable
Chlamydia,2021,Maryland,Kent County,24,029,NA,Unavailable
